  0.35283954E+00  0.12963261E+01
  0.36292067E+00  0.13708373E+01
  0.37300179E+00  0.14454388E+01
  0.38308292E+00  0.15201411E+01
  0.39316405E+00  0.15949602E+01
  0.40324518E+00  0.16699168E+01
  0.41332631E+00  0.17450360E+01
  0.42340744E+00  0.18203467E+01
  0.43348857E+00  0.18958814E+01
  0.44356970E+00  0.19716754E+01
  0.45365083E+00  0.20477666E+01
  0.46373196E+00  0.21241948E+01
  0.47381309E+00  0.22010011E+01
  0.48389422E+00  0.22782277E+01
  0.49397535E+00  0.23559174E+01
  0.50405648E+00  0.24341129E+01
  0.51413761E+00  0.25128562E+01
  0.52421874E+00  0.25921887E+01
  0.53429987E+00  0.26721499E+01
  0.54438100E+00  0.27527778E+01
  0.55446213E+00  0.28341077E+01
  0.56454326E+00  0.29161722E+01
  0.57462439E+00  0.29990007E+01
  0.58470552E+00  0.30826188E+01
  0.59478665E+00  0.31670480E+01
  0.60486778E+00  0.32523055E+01
  0.61494890E+00  0.33384035E+01
  0.62503003E+00  0.34253490E+01
  0.63511116E+00  0.35131435E+01
  0.64519229E+00  0.36017823E+01
  0.65527342E+00  0.36912548E+01
  0.66535455E+00  0.37815436E+01
  0.67543568E+00  0.38726242E+01
  0.68551681E+00  0.39644649E+01
  0.69559794E+00  0.40570263E+01
  0.70567907E+00  0.41502608E+01
  0.71576020E+00  0.42441122E+01
  0.72584133E+00  0.43385152E+01
  0.73592246E+00  0.44333950E+01
  0.74600359E+00  0.45286661E+01
  0.75608472E+00  0.46242322E+01
  0.76616585E+00  0.47199850E+01
  0.77624698E+00  0.48158030E+01
  0.78632811E+00  0.49115504E+01
  0.79640924E+00  0.50070757E+01
  0.80649037E+00  0.51022099E+01
  0.81657150E+00  0.51967644E+01
  0.82665263E+00  0.52905285E+01
  0.83673376E+00  0.53832673E+01
  0.84681489E+00  0.54747175E+01
  0.85689601E+00  0.55645849E+01
  0.86697714E+00  0.56525396E+01
  0.87705827E+00  0.57382126E+01
  0.88713940E+00  0.58211910E+01
  0.89722053E+00  0.59010142E+01
  0.90730166E+00  0.59771710E+01
  0.91738279E+00  0.60490976E+01
  0.92746392E+00  0.61161793E+01
  0.93754505E+00  0.61777555E+01
  0.94762618E+00  0.62331309E+01
  0.95770731E+00  0.62815933E+01
  0.96778844E+00  0.63224403E+01
  0.97786957E+00  0.63550133E+01
  0.98795070E+00  0.63787375E+01
  0.99803183E+00  0.63931639E+01
  0.10081130E+01  0.63980055E+01
  0.10182353E+01  0.63956165E+01
  0.10283576E+01  0.63884700E+01
  0.10384800E+01  0.63766273E+01
  0.10486023E+01  0.63601881E+01
  0.10587246E+01  0.63392867E+01
  0.10688470E+01  0.63140873E+01
  0.10789693E+01  0.62847787E+01
  0.10890916E+01  0.62515689E+01
  0.10992140E+01  0.62146791E+01
  0.11093363E+01  0.61743388E+01
  0.11194586E+01  0.61307807E+01
  0.11295810E+01  0.60842366E+01
  0.11397033E+01  0.60349340E+01
  0.11498257E+01  0.59830937E+01
  0.11599480E+01  0.59289271E+01
  0.11700703E+01  0.58726350E+01
  0.11801927E+01  0.58144068E+01
  0.11903150E+01  0.57544197E+01
  0.12004373E+01  0.56928384E+01
  0.12105597E+01  0.56298154E+01
  0.12206820E+01  0.55654913E+01
  0.12308043E+01  0.54999948E+01
  0.12409267E+01  0.54334437E+01
  0.12510490E+01  0.53659449E+01
  0.12611713E+01  0.52975955E+01
  0.12712937E+01  0.52284834E+01
  0.12814160E+01  0.51586874E+01
  0.12915384E+01  0.50882784E+01
  0.13016607E+01  0.50173197E+01
  0.13117830E+01  0.49458677E+01
  0.13219054E+01  0.48739722E+01
  0.13320277E+01  0.48016773E+01
  0.13421500E+01  0.47290216E+01
  0.13522724E+01  0.46560388E+01
  0.13623947E+01  0.45827580E+01
  0.13725170E+01  0.45092044E+01
  0.13826394E+01  0.44353995E+01
  0.13927617E+01  0.43613614E+01
  0.14028840E+01  0.42871054E+01
  0.14130064E+01  0.42126439E+01
  0.14231287E+01  0.41379873E+01
  0.14332510E+01  0.40631439E+01
  0.14433734E+01  0.39881202E+01
  0.14534957E+01  0.39129213E+01
  0.14636181E+01  0.38375509E+01
  0.14737404E+01  0.37620119E+01
  0.14838627E+01  0.36863062E+01
  0.14939851E+01  0.36104352E+01
  0.15041074E+01  0.35343997E+01
  0.15142297E+01  0.34582002E+01
  0.15243521E+01  0.33818373E+01
  0.15344744E+01  0.33053112E+01
  0.15445967E+01  0.32286224E+01
  0.15547191E+01  0.31517716E+01
  0.15648414E+01  0.30747596E+01
  0.15749637E+01  0.29975878E+01
  0.15850861E+01  0.29202578E+01
  0.15952084E+01  0.28427718E+01
  0.16053307E+01  0.27651325E+01
  0.16154531E+01  0.26873433E+01
  0.16255754E+01  0.26094082E+01
  0.16356978E+01  0.25313317E+01
  0.16458201E+01  0.24531191E+01
  0.16559424E+01  0.23747767E+01
  0.16660648E+01  0.22963111E+01
  0.16761871E+01  0.22177301E+01
  0.16863094E+01  0.21390420E+01
  0.16964318E+01  0.20602562E+01
  0.17065541E+01  0.19813827E+01
  0.17166764E+01  0.19024325E+01
  0.17267988E+01  0.18234174E+01
  0.17369211E+01  0.17443501E+01
  0.17470434E+01  0.16652441E+01
  0.17571658E+01  0.15861136E+01
  0.17672881E+01  0.15069740E+01
  0.17774105E+01  0.14278411E+01
  0.17875328E+01  0.13487316E+01
  0.17976551E+01  0.12696629E+01
  0.18077775E+01  0.11906529E+01
  0.18178998E+01  0.11117202E+01
  0.18280221E+01  0.10328836E+01
  0.18381445E+01  0.95416256E+00
  0.18482668E+01  0.87557658E+00
  0.18583891E+01  0.79714531E+00
  0.18685115E+01  0.71888841E+00
  0.18786338E+01  0.64082537E+00
  0.18887561E+01  0.56297541E+00
  0.18988785E+01  0.48535733E+00
  0.19090008E+01  0.40798934E+00
  0.19191231E+01  0.33088897E+00
  0.19292455E+01  0.25407290E+00
  0.19393678E+01  0.17755687E+00
  0.19494902E+01  0.10135555E+00
  0.19596125E+01  0.25482447E-01
  0.19697348E+01 -0.50050161E-01
  0.19798572E+01 -0.12523131E+00
  0.19899795E+01 -0.20005138E+00
  0.20001018E+01 -0.27450214E+00
  0.20102242E+01 -0.34857672E+00
  0.20203465E+01 -0.42226963E+00
  0.20304688E+01 -0.49557671E+00
  0.20405912E+01 -0.56849507E+00
  0.20507135E+01 -0.64102304E+00
  0.20608358E+01 -0.71316008E+00
  0.20709582E+01 -0.78490666E+00
  0.20810805E+01 -0.85626417E+00
  0.20912029E+01 -0.92723476E+00
  0.21013252E+01 -0.99782128E+00
  0.21114475E+01 -0.10680270E+01
  0.21215699E+01 -0.11378558E+01
  0.21316922E+01 -0.12073114E+01
  0.21418145E+01 -0.12763980E+01
  0.21519369E+01 -0.13451195E+01
  0.21620592E+01 -0.14134797E+01
  0.21721815E+01 -0.14814821E+01
  
  0.00000000E+00  0.51812141E+01
  0.10081130E-01  0.51815400E+01
  0.20162259E-01  0.51825164E+01
  0.30243389E-01  0.51841393E+01
  0.40324518E-01  0.51864024E+01
  0.50405648E-01  0.51892966E+01
  0.60486778E-01  0.51928103E+01
  0.70567907E-01  0.51969298E+01
  0.80649037E-01  0.52016389E+01
  0.90730166E-01  0.52069192E+01
  0.10081130E+00  0.52127503E+01
  0.11089243E+00  0.52191098E+01
  0.12097356E+00  0.52259738E+01
  0.13105468E+00  0.52333166E+01
  0.14113581E+00  0.52411112E+01
  0.15121694E+00  0.52493293E+01
  0.16129807E+00  0.52579419E+01
  0.17137920E+00  0.52669191E+01
  0.18146033E+00  0.52762304E+01
  0.19154146E+00  0.52858451E+01
  0.20162259E+00  0.52957327E+01
  0.21170372E+00  0.53058626E+01
  0.22178485E+00  0.53162049E+01
  0.23186598E+00  0.53267303E+01
  0.24194711E+00  0.53374106E+01
  0.25202824E+00  0.53482186E+01
  0.26210937E+00  0.53591289E+01
  0.27219050E+00  0.53701173E+01
  0.28227163E+00  0.53811620E+01
  0.29235276E+00  0.53922428E+01
  0.30243389E+00  0.54033420E+01
  0.31251502E+00  0.54144443E+01
  0.32259615E+00  0.54255368E+01
  0.33267728E+00  0.54366093E+01
  0.34275841E+00  0.54476544E+01
  0.35283954E+00  0.54586675E+01
  0.36292067E+00  0.54696466E+01
  0.37300179E+00  0.54805930E+01
  0.38308292E+00  0.54915103E+01
  0.39316405E+00  0.55024052E+01
  0.40324518E+00  0.55132872E+01
  0.41332631E+00  0.55241679E+01
  0.42340744E+00  0.55350620E+01
  0.43348857E+00  0.55459861E+01
  0.44356970E+00  0.55569590E+01
  0.45365083E+00  0.55680015E+01
  0.46373196E+00  0.55791361E+01
  0.47381309E+00  0.55903867E+01
  0.48389422E+00  0.56017786E+01
  0.49397535E+00  0.56133376E+01
  0.50405648E+00  0.56250906E+01
  0.51413761E+00  0.56370644E+01
  0.52421874E+00  0.56492861E+01
  0.53429987E+00  0.56617823E+01
  0.54438100E+00  0.56745790E+01
  0.55446213E+00  0.56877012E+01
  0.56454326E+00  0.57011726E+01
  0.57462439E+00  0.57150152E+01
  0.58470552E+00  0.57292492E+01
  0.59478665E+00  0.57438923E+01
  0.60486778E+00  0.57589599E+01
  0.61494890E+00  0.57744642E+01
  0.62503003E+00  0.57904145E+01
  0.63511116E+00  0.58068166E+01
  0.64519229E+00  0.58236727E+01
  0.65527342E+00  0.58409809E+01
  0.66535455E+00  0.58587356E+01
  0.67543568E+00  0.58769264E+01
  0.68551681E+00  0.58955388E+01
  0.69559794E+00  0.59145537E+01
  0.70567907E+00  0.59339470E+01
  0.71576020E+00  0.59536900E+01
  0.72584133E+00  0.59737490E+01
  0.73592246E+00  0.59940854E+01
  0.74600359E+00  0.60146554E+01
  0.75608472E+00  0.60354105E+01
  0.76616585E+00  0.60562972E+01
  0.77624698E+00  0.60772571E+01
  0.78632811E+00  0.60982270E+01
  0.79640924E+00  0.61191390E+01
  0.80649037E+00  0.61399212E+01
  0.81657150E+00  0.61604970E+01
  0.82665263E+00  0.61807863E+01
  0.83673376E+00  0.62007055E+01
  0.84681489E+00  0.62201677E+01
  0.85689601E+00  0.62390837E+01
  0.86697714E+00  0.62573622E+01
  0.87705827E+00  0.62749107E+01
  0.88713940E+00  0.62916363E+01
  0.89722053E+00  0.63074463E+01
  0.90730166E+00  0.63222495E+01
  0.91738279E+00  0.63359570E+01
  0.92746392E+00  0.63484835E+01
  0.93754505E+00  0.63597483E+01
  0.94762618E+00  0.63696765E+01
  0.95770731E+00  0.63782003E+01
  0.96778844E+00  0.63852600E+01
  0.97786957E+00  0.63908051E+01
  0.98795070E+00  0.63947954E+01
  0.99803183E+00  0.63972015E+01
  0.10081130E+01  0.63980055E+01
  0.10182353E+01  0.63959474E+01
  0.10283576E+01  0.63898014E+01
  0.10384800E+01  0.63796522E+01
  0.10486023E+01  0.63656355E+01
  0.10587246E+01  0.63479319E+01
  0.10688470E+01  0.63267588E+01
  0.10789693E+01  0.63023611E+01
  0.10890916E+01  0.62750023E+01
  0.10992140E+01  0.62449563E+01
  0.11093363E+01  0.62124998E+01
  0.11194586E+01  0.61779062E+01
  0.11295810E+01  0.61414411E+01
  0.11397033E+01  0.61033587E+01
  0.11498257E+01  0.60638989E+01
  0.11599480E+01  0.60232864E+01
  0.11700703E+01  0.59817296E+01
  0.11801927E+01  0.59394206E+01
  0.11903150E+01  0.58965352E+01
  0.12004373E+01  0.58532334E+01
  0.12105597E+01  0.58096602E+01
  0.12206820E+01  0.57659465E+01
  0.12308043E+01  0.57222094E+01
  0.12409267E+01  0.56785539E+01
  0.12510490E+01  0.56350727E+01
  0.12611713E+01  0.55918481E+01
  0.12712937E+01  0.55489519E+01
  0.12814160E+01  0.55064466E+01
  0.12915384E+01  0.54643858E+01
  0.13016607E+01  0.54228153E+01
  0.13117830E+01  0.53817732E+01
  0.13219054E+01  0.53412905E+01
  0.13320277E+01  0.53013922E+01
  0.13421500E+01  0.52620971E+01
  0.13522724E+01  0.52234185E+01
  0.13623947E+01  0.51853650E+01
  0.13725170E+01  0.51479406E+01
  0.13826394E+01  0.51111449E+01
  0.13927617E+01  0.50749741E+01
  0.14028840E+01  0.50394207E+01
  0.14130064E+01  0.50044746E+01
  0.14231287E+01  0.49701229E+01
  0.14332510E+01  0.49363502E+01
  0.14433734E+01  0.49031394E+01
  0.14534957E+01  0.48704719E+01
  0.14636181E+01  0.48383274E+01
  0.14737404E+01  0.48066849E+01
  0.14838627E+01  0.47755225E+01
  0.14939851E+01  0.47448179E+01
  0.15041074E+01  0.47145488E+01
  0.15142297E+01  0.46846926E+01
  0.15243521E+01  0.46552271E+01
  0.15344744E+01  0.46261309E+01
  0.15445967E+01  0.45973830E+01
  0.15547191E+01  0.45689634E+01
  0.15648414E+01  0.45408530E+01
  0.15749637E+01  0.45130343E+01
  0.15850861E+01  0.44854909E+01
  0.15952084E+01  0.44582078E+01
  0.16053307E+01  0.44311717E+01
  0.16154531E+01  0.44043711E+01
  0.16255754E+01  0.43777960E+01
  0.16356978E+01  0.43514383E+01
  0.16458201E+01  0.43252916E+01
  0.16559424E+01  0.42993514E+01
  0.16660648E+01  0.42736152E+01
  0.16761871E+01  0.42480821E+01
  0.16863094E+01  0.42227530E+01
  0.16964318E+01  0.41976307E+01
  0.17065541E+01  0.41727195E+01
  0.17166764E+01  0.41480256E+01
  0.17267988E+01  0.41235565E+01
  0.17369211E+01  0.40993213E+01
  0.17470434E+01  0.40753307E+01
  0.17571658E+01  0.40515962E+01
  0.17672881E+01  0.40281310E+01
  0.17774105E+01  0.40049491E+01
  0.17875328E+01  0.39820654E+01
  0.17976551E+01  0.39594960E+01
  0.18077775E+01  0.39372573E+01
  0.18178998E+01  0.39153666E+01
  0.18280221E+01  0.38938416E+01
  0.18381445E+01  0.38727005E+01
  0.18482668E+01  0.38519615E+01
  0.18583891E+01  0.38316433E+01
  0.18685115E+01  0.38117644E+01
  0.18786338E+01  0.37923434E+01
  0.18887561E+01  0.37733986E+01
  0.18988785E+01  0.37549483E+01
  0.19090008E+01  0.37370103E+01
  0.19191231E+01  0.37196020E+01
  0.19292455E+01  0.37027405E+01
  0.19393678E+01  0.36864422E+01
  0.19494902E+01  0.36707232E+01
  0.19596125E+01  0.36555985E+01
  0.19697348E+01  0.36410830E+01
  0.19798572E+01  0.36271905E+01
  0.19899795E+01  0.36139343E+01
  0.20001018E+01  0.36013269E+01
  0.20102242E+01  0.35893799E+01
  0.20203465E+01  0.35781044E+01
  0.20304688E+01  0.35675107E+01
  0.20405912E+01  0.35576081E+01
  0.20507135E+01  0.35484054E+01
  0.20608358E+01  0.35399107E+01
  0.20709582E+01  0.35321311E+01
  0.20810805E+01  0.35250733E+01
  0.20912029E+01  0.35187431E+01
  0.21013252E+01  0.35131457E+01
  0.21114475E+01  0.35082856E+01
  0.21215699E+01  0.35041668E+01
  0.21316922E+01  0.35007924E+01
  0.21418145E+01  0.34981652E+01
  0.21519369E+01  0.34962871E+01
  0.21620592E+01  0.34951597E+01
  0.21721815E+01  0.34947838E+01
  
  0.00000000E+00  0.51812141E+01
  0.10081130E-01  0.51815400E+01
  0.20162259E-01  0.51825164E+01
  0.30243389E-01  0.51841393E+01
  0.40324518E-01  0.51864024E+01
  0.50405648E-01  0.51892966E+01
  0.60486778E-01  0.51928103E+01
  0.70567907E-01  0.51969298E+01
  0.80649037E-01  0.52016389E+01
  0.90730166E-01  0.52069192E+01
  0.10081130E+00  0.52127503E+01
  0.11089243E+00  0.52191098E+01
  0.12097356E+00  0.52259738E+01
  0.13105468E+00  0.52333166E+01
  0.14113581E+00  0.52411112E+01
  0.15121694E+00  0.52493293E+01
  0.16129807E+00  0.52579419E+01
  0.17137920E+00  0.52669191E+01
  0.18146033E+00  0.52762304E+01
  0.19154146E+00  0.52858452E+01
  0.20162259E+00  0.52957327E+01
  0.21170372E+00  0.53058626E+01
  0.22178485E+00  0.53162049E+01
  0.23186598E+00  0.53267303E+01
  0.24194711E+00  0.53374106E+01
  0.25202824E+00  0.53482186E+01
  0.26210937E+00  0.53591289E+01
  0.27219050E+00  0.53701174E+01
  0.28227163E+00  0.53811620E+01
  0.29235276E+00  0.53922428E+01
  0.30243389E+00  0.54033420E+01
  0.31251502E+00  0.54144443E+01
  0.32259615E+00  0.54255368E+01
  0.33267728E+00  0.54366093E+01
  0.34275841E+00  0.54476544E+01
  0.35283954E+00  0.54586675E+01
  0.36292067E+00  0.54696467E+01
  0.37300179E+00  0.54805930E+01
  0.38308292E+00  0.54915103E+01
  0.39316405E+00  0.55024053E+01
  0.40324518E+00  0.55132872E+01
  0.41332631E+00  0.55241679E+01
  0.42340744E+00  0.55350620E+01
  0.43348857E+00  0.55459861E+01
  0.44356970E+00  0.55569590E+01
  0.45365083E+00  0.55680015E+01
  0.46373196E+00  0.55791361E+01
  0.47381309E+00  0.55903867E+01
  0.48389422E+00  0.56017786E+01
  0.49397535E+00  0.56133376E+01
  0.50405648E+00  0.56250906E+01
  0.51413761E+00  0.56370644E+01
  0.52421874E+00  0.56492861E+01
  0.53429987E+00  0.56617823E+01
  0.54438100E+00  0.56745790E+01
  0.55446213E+00  0.56877012E+01
  0.56454326E+00  0.57011726E+01
  0.57462439E+00  0.57150152E+01
  0.58470552E+00  0.57292492E+01
  0.59478665E+00  0.57438923E+01
  0.60486778E+00  0.57589599E+01
  0.61494890E+00  0.57744642E+01
  0.62503003E+00  0.57904145E+01
  0.63511116E+00  0.58068166E+01
  0.64519229E+00  0.58236727E+01
  0.65527342E+00  0.58409809E+01
  0.66535455E+00  0.58587356E+01
  0.67543568E+00  0.58769264E+01
  0.68551681E+00  0.58955389E+01
  0.69559794E+00  0.59145537E+01
  0.70567907E+00  0.59339470E+01
  0.71576020E+00  0.59536900E+01
  0.72584133E+00  0.59737490E+01
  0.73592246E+00  0.59940854E+01
  0.74600359E+00  0.60146554E+01
